pair_id,left_qid,right_qid,left_image_id,right_image_id,left_image_filename,right_image_filename,left_image_relative_path,right_image_relative_path,left_oss_url,right_oss_url,left_city,right_city,left_cluster,right_cluster,same_city,same_cluster,pair_type,left_right_random_seed,participant_slot,order_in_participant
PAIR_0084,Q468,Q337,CQ_744383,CD_33792,Q468__cq_744383_106.595107_29.564042.jpg,Q337__cd_33792_104.0522349_30.68192556.jpg,images/Q468__cq_744383_106.595107_29.564042.jpg,images/Q337__cd_33792_104.0522349_30.68192556.jpg,,,chongqing,chengdu,16,9,False,False,cross_city_cross_cluster,808952758,P_SLOT_067,11
PAIR_1818,Q489,Q149,CQ_2423376,CD_413206,Q489__cq_2423376_106.503149_29.523062.jpg,Q149__cd_413206_104.0746606_30.7219459.jpg,images/Q489__cq_2423376_106.503149_29.523062.jpg,images/Q149__cd_413206_104.0746606_30.7219459.jpg,,,chongqing,chengdu,22,24,False,False,cross_city_cross_cluster,151839974,P_SLOT_067,12
PAIR_6859,Q062,Q206,CD_417186,CQ_2795563,Q062__cd_417186_104.0706708_30.69584626.jpg,Q206__cq_2795563_106.525219_29.559032.jpg,images/Q062__cd_417186_104.0706708_30.69584626.jpg,images/Q206__cq_2795563_106.525219_29.559032.jpg,,,chengdu,chongqing,10,10,False,True,cross_city_same_cluster,406352479,P_SLOT_067,13
PAIR_4105,Q449,Q295,CQ_2921058,CQ_2430651,Q449__cq_2921058_106.570486_29.541639.jpg,Q295__cq_2430651_106.510795_29.560605.jpg,images/Q449__cq_2921058_106.570486_29.541639.jpg,images/Q295__cq_2430651_106.510795_29.560605.jpg,,,chongqing,chongqing,12,24,True,False,same_city_cross_cluster,999994267,P_SLOT_067,14
PAIR_1073,Q058,Q480,CD_55345,CQ_2913663,Q058__cd_55345_104.0684476_30.65783677.jpg,Q480__cq_2913663_106.507381_29.592937.jpg,images/Q058__cd_55345_104.0684476_30.65783677.jpg,images/Q480__cq_2913663_106.507381_29.592937.jpg,,,chengdu,chongqing,9,20,False,False,cross_city_cross_cluster,496973402,P_SLOT_067,15
PAIR_3663,Q431,Q259,CQ_3305984,CQ_659574,Q431__cq_3305984_106.518044_29.610399.jpg,Q259__cq_659574_106.499877_29.570222.jpg,images/Q431__cq_3305984_106.518044_29.610399.jpg,images/Q259__cq_659574_106.499877_29.570222.jpg,,,chongqing,chongqing,8,18,True,False,same_city_cross_cluster,434990,P_SLOT_067,16
PAIR_4064,Q487,Q322,CQ_721943,CD_479894,Q487__cq_721943_106.56549_29.494576.jpg,Q322__cd_479894_104.1389965_30.66017954.jpg,images/Q487__cq_721943_106.56549_29.494576.jpg,images/Q322__cd_479894_104.1389965_30.66017954.jpg,,,chongqing,chengdu,22,6,False,False,cross_city_cross_cluster,15566590,P_SLOT_067,17
PAIR_2717,Q011,Q296,CD_464027,CQ_2433799,Q011__cd_464027_104.0527891_30.611365.jpg,Q296__cq_2433799_106.546909_29.618792.jpg,images/Q011__cd_464027_104.0527891_30.611365.jpg,images/Q296__cq_2433799_106.546909_29.618792.jpg,,,chengdu,chongqing,1,24,False,False,cross_city_cross_cluster,188098420,P_SLOT_067,18
PAIR_3540,Q440,Q130,CQ_3157640,CD_53326,Q440__cq_3157640_106.483122_29.492916.jpg,Q130__cd_53326_104.1103058_30.65013472.jpg,images/Q440__cq_3157640_106.483122_29.492916.jpg,images/Q130__cd_53326_104.1103058_30.65013472.jpg,,,chongqing,chengdu,10,21,False,False,cross_city_cross_cluster,961566920,P_SLOT_067,19
PAIR_3263,Q210,Q442,CQ_613575,CQ_682750,Q210__cq_613575_106.460868_29.53117.jpg,Q442__cq_682750_106.523416_29.495682.jpg,images/Q210__cq_613575_106.460868_29.53117.jpg,images/Q442__cq_682750_106.523416_29.495682.jpg,,,chongqing,chongqing,10,10,True,True,same_city_same_cluster,784582782,P_SLOT_067,20
PAIR_4047,Q485,Q133,CQ_2432286,CD_53656,Q485__cq_2432286_106.511372_29.534565.jpg,Q133__cd_53656_104.1137243_30.66569591.jpg,images/Q485__cq_2432286_106.511372_29.534565.jpg,images/Q133__cd_53656_104.1137243_30.66569591.jpg,,,chongqing,chengdu,21,21,False,True,cross_city_same_cluster,131123765,P_SLOT_067,21
PAIR_6787,Q044,Q043,CD_34200,CD_221646,Q044__cd_34200_104.0956269_30.67522751.jpg,Q043__cd_221646_104.1595127_30.68398893.jpg,images/Q044__cd_34200_104.0956269_30.67522751.jpg,images/Q043__cd_221646_104.1595127_30.68398893.jpg,,,chengdu,chengdu,7,7,True,True,same_city_same_cluster,489271809,P_SLOT_067,22
PAIR_3227,Q163,Q386,CQ_3304897,CD_33819,Q163__cq_3304897_106.520518_29.576565.jpg,Q386__cd_33819_104.0636292_30.67578884.jpg,images/Q163__cq_3304897_106.520518_29.576565.jpg,images/Q386__cd_33819_104.0636292_30.67578884.jpg,,,chongqing,chengdu,2,20,False,False,cross_city_cross_cluster,642056890,P_SLOT_067,23
PAIR_7397,Q306,Q304,CD_222700,CD_36089,Q306__cd_222700_104.0939701_30.62502044.jpg,Q304__cd_36089_104.0397821_30.7174061.jpg,images/Q306__cd_222700_104.0939701_30.62502044.jpg,images/Q304__cd_36089_104.0397821_30.7174061.jpg,,,chengdu,chengdu,1,0,True,False,same_city_cross_cluster,583743038,P_SLOT_067,24
PAIR_1866,Q368,Q021,CD_52466,CD_56113,Q368__cd_52466_104.0158187_30.6525842.jpg,Q021__cd_56113_104.1295292_30.64969682.jpg,images/Q368__cd_52466_104.0158187_30.6525842.jpg,images/Q021__cd_56113_104.1295292_30.64969682.jpg,,,chengdu,chengdu,17,3,True,False,same_city_cross_cluster,711290311,P_SLOT_067,25
PAIR_0311,Q353,Q035,CD_47420,CD_411547,Q353__cd_47420_103.9916278_30.66620033.jpg,Q035__cd_411547_104.1219299_30.70054126.jpg,images/Q353__cd_47420_103.9916278_30.66620033.jpg,images/Q035__cd_411547_104.1219299_30.70054126.jpg,,,chengdu,chengdu,12,6,True,False,same_city_cross_cluster,897875573,P_SLOT_067,26
PAIR_7311,Q496,Q049,CQ_663846,CD_470364,Q496__cq_663846_106.498615_29.528572.jpg,Q049__cd_470364_104.1093185_30.65956124.jpg,images/Q496__cq_663846_106.498615_29.528572.jpg,images/Q049__cd_470364_104.1093185_30.65956124.jpg,,,chongqing,chengdu,23,8,False,False,cross_city_cross_cluster,3847972,P_SLOT_067,27
PAIR_4742,Q248,Q100,CQ_3161151,CD_469626,Q248__cq_3161151_106.497209_29.530996.jpg,Q100__cd_469626_104.0211743_30.64231537.jpg,images/Q248__cq_3161151_106.497209_29.530996.jpg,images/Q100__cd_469626_104.0211743_30.64231537.jpg,,,chongqing,chengdu,16,16,False,True,cross_city_same_cluster,794549976,P_SLOT_067,28
PAIR_1101,Q254,Q407,CQ_676998,CQ_2432400,Q254__cq_676998_106.518937_29.584998.jpg,Q407__cq_2432400_106.51155_29.535987.jpg,images/Q254__cq_676998_106.518937_29.584998.jpg,images/Q407__cq_2432400_106.51155_29.535987.jpg,,,chongqing,chongqing,17,1,True,False,same_city_cross_cluster,87260743,P_SLOT_067,29
PAIR_0734,Q069,Q273,CD_476734,CQ_705334,Q069__cd_476734_104.1294926_30.6216421.jpg,Q273__cq_705334_106.547989_29.555709.jpg,images/Q069__cd_476734_104.1294926_30.6216421.jpg,images/Q273__cq_705334_106.547989_29.555709.jpg,,,chengdu,chongqing,11,20,False,False,cross_city_cross_cluster,448763000,P_SLOT_067,30
PAIR_0025,Q178,Q025,CQ_2834479,CD_58400,Q178__cq_2834479_106.458314_29.564702.jpg,Q025__cd_58400_104.1366831_30.63834802.jpg,images/Q178__cq_2834479_106.458314_29.564702.jpg,images/Q025__cd_58400_104.1366831_30.63834802.jpg,,,chongqing,chengdu,4,4,False,True,cross_city_same_cluster,838061085,P_SLOT_068,1
PAIR_6899,Q199,Q498,CQ_3300264,CQ_640807,Q199__cq_3300264_106.520665_29.526555.jpg,Q498__cq_640807_106.478962_29.516474.jpg,images/Q199__cq_3300264_106.520665_29.526555.jpg,images/Q498__cq_640807_106.478962_29.516474.jpg,,,chongqing,chongqing,8,24,True,False,same_city_cross_cluster,273781128,P_SLOT_068,2
PAIR_1188,Q274,Q133,CQ_676632,CD_53656,Q274__cq_676632_106.517693_29.609778.jpg,Q133__cd_53656_104.1137243_30.66569591.jpg,images/Q274__cq_676632_106.517693_29.609778.jpg,images/Q133__cd_53656_104.1137243_30.66569591.jpg,,,chongqing,chengdu,21,21,False,True,cross_city_same_cluster,756800833,P_SLOT_068,3
PAIR_5088,Q448,Q075,CQ_728802,CD_34107,Q448__cq_728802_106.580124_29.586213.jpg,Q075__cd_34107_104.069885_30.68352407.jpg,images/Q448__cq_728802_106.580124_29.586213.jpg,images/Q075__cd_34107_104.069885_30.68352407.jpg,,,chongqing,chengdu,12,12,False,True,cross_city_same_cluster,807270497,P_SLOT_068,4
PAIR_0452,Q371,Q330,CD_405642,CD_50706,Q371__cd_405642_103.9900543_30.67507706.jpg,Q330__cd_50706_104.0873236_30.60868533.jpg,images/Q371__cd_405642_103.9900543_30.67507706.jpg,images/Q330__cd_50706_104.0873236_30.60868533.jpg,,,chengdu,chengdu,17,7,True,False,same_city_cross_cluster,292217939,P_SLOT_068,5
PAIR_7236,Q406,Q011,CQ_651294,CD_464027,Q406__cq_651294_106.491611_29.50286.jpg,Q011__cd_464027_104.0527891_30.611365.jpg,images/Q406__cq_651294_106.491611_29.50286.jpg,images/Q011__cd_464027_104.0527891_30.611365.jpg,,,chongqing,chengdu,1,1,False,True,cross_city_same_cluster,180545013,P_SLOT_068,6
PAIR_0135,Q309,Q097,CD_32132,CD_470368,Q309__cd_32132_104.0656365_30.72653447.jpg,Q097__cd_470368_104.110433_30.65851969.jpg,images/Q309__cd_32132_104.0656365_30.72653447.jpg,images/Q097__cd_470368_104.110433_30.65851969.jpg,,,chengdu,chengdu,1,16,True,False,same_city_cross_cluster,918468324,P_SLOT_068,7
PAIR_4167,Q318,Q469,CD_52797,CQ_686529,Q318__cd_52797_104.064673_30.61708081.jpg,Q469__cq_686529_106.524892_29.503893.jpg,images/Q318__cd_52797_104.064673_30.61708081.jpg,images/Q469__cq_686529_106.524892_29.503893.jpg,,,chengdu,chongqing,5,16,False,False,cross_city_cross_cluster,675899097,P_SLOT_068,8
PAIR_0151,Q235,Q139,CQ_3161447,CD_37532,Q235__cq_3161447_106.532064_29.500991.jpg,Q139__cd_37532_104.0018266_30.67652476.jpg,images/Q235__cq_3161447_106.532064_29.500991.jpg,images/Q139__cd_37532_104.0018266_30.67652476.jpg,,,chongqing,chengdu,14,22,False,False,cross_city_cross_cluster,70865764,P_SLOT_068,9
PAIR_5188,Q257,Q261,CQ_2431228,CQ_604729,Q257__cq_2431228_106.534125_29.424309.jpg,Q261__cq_604729_106.46443_29.487771.jpg,images/Q257__cq_2431228_106.534125_29.424309.jpg,images/Q261__cq_604729_106.46443_29.487771.jpg,,,chongqing,chongqing,18,18,True,True,same_city_same_cluster,47330007,P_SLOT_068,10
PAIR_3980,Q126,Q490,CD_466972,CQ_3425032,Q126__cd_466972_104.1017703_30.59976862.jpg,Q490__cq_3425032_106.560052_29.543771.jpg,images/Q126__cd_466972_104.1017703_30.59976862.jpg,images/Q490__cq_3425032_106.560052_29.543771.jpg,,,chengdu,chongqing,20,22,False,False,cross_city_cross_cluster,415366541,P_SLOT_068,11
PAIR_5116,Q124,Q457,CD_34722,CQ_3421010,Q124__cd_34722_104.1009687_30.67620408.jpg,Q457__cq_3421010_106.516675_29.495835.jpg,images/Q124__cd_34722_104.1009687_30.67620408.jpg,images/Q457__cq_3421010_106.516675_29.495835.jpg,,,chengdu,chongqing,20,14,False,False,cross_city_cross_cluster,399731998,P_SLOT_068,12
PAIR_6353,Q161,Q392,CQ_659951,CD_57543,Q161__cq_659951_106.499376_29.520677.jpg,Q392__cd_57543_104.1416508_30.63872108.jpg,images/Q161__cq_659951_106.499376_29.520677.jpg,images/Q392__cd_57543_104.1416508_30.63872108.jpg,,,chongqing,chengdu,2,21,False,False,cross_city_cross_cluster,656590643,P_SLOT_068,13
PAIR_2960,Q486,Q158,CQ_641257,CQ_2432667,Q486__cq_641257_106.487602_29.46514.jpg,Q158__cq_2432667_106.519462_29.529151.jpg,images/Q486__cq_641257_106.487602_29.46514.jpg,images/Q158__cq_2432667_106.519462_29.529151.jpg,,,chongqing,chongqing,22,1,True,False,same_city_cross_cluster,644352491,P_SLOT_068,14
PAIR_6176,Q003,Q006,CD_417210,CD_50290,Q003__cd_417210_104.0918842_30.68716627.jpg,Q006__cd_50290_104.0392094_30.62038829.jpg,images/Q003__cd_417210_104.0918842_30.68716627.jpg,images/Q006__cd_50290_104.0392094_30.62038829.jpg,,,chengdu,chengdu,0,0,True,True,same_city_same_cluster,962297910,P_SLOT_068,15
PAIR_4825,Q319,Q401,CD_34347,CQ_3203944,Q319__cd_34347_104.0485178_30.69274135.jpg,Q401__cq_3203944_106.518827_29.441484.jpg,images/Q319__cd_34347_104.0485178_30.69274135.jpg,images/Q401__cq_3203944_106.518827_29.441484.jpg,,,chengdu,chongqing,5,0,False,False,cross_city_cross_cluster,287793884,P_SLOT_068,16
PAIR_2988,Q434,Q240,CQ_603548,CQ_629489,Q434__cq_603548_106.455207_29.574693.jpg,Q240__cq_629489_106.4788_29.498056.jpg,images/Q434__cq_603548_106.455207_29.574693.jpg,images/Q240__cq_629489_106.4788_29.498056.jpg,,,chongqing,chongqing,8,15,True,False,same_city_cross_cluster,432955887,P_SLOT_068,17
PAIR_0566,Q050,Q276,CD_412089,CQ_2423415,Q050__cd_412089_104.0883976_30.70194793.jpg,Q276__cq_2423415_106.48858_29.519282.jpg,images/Q050__cd_412089_104.0883976_30.70194793.jpg,images/Q276__cq_2423415_106.48858_29.519282.jpg,,,chengdu,chongqing,8,21,False,False,cross_city_cross_cluster,789044661,P_SLOT_068,18
PAIR_2146,Q365,Q288,CD_415303,CQ_2913952,Q365__cd_415303_104.0791645_30.67678047.jpg,Q288__cq_2913952_106.524558_29.598872.jpg,images/Q365__cd_415303_104.0791645_30.67678047.jpg,images/Q288__cq_2913952_106.524558_29.598872.jpg,,,chengdu,chongqing,16,23,False,False,cross_city_cross_cluster,611241914,P_SLOT_068,19
PAIR_3572,Q369,Q047,CD_472435,CD_416701,Q369__cd_472435_104.057078_30.62724127.jpg,Q047__cd_416701_104.0936408_30.68988449.jpg,images/Q369__cd_472435_104.057078_30.62724127.jpg,images/Q047__cd_416701_104.0936408_30.68988449.jpg,,,chengdu,chengdu,17,7,True,False,same_city_cross_cluster,724167164,P_SLOT_068,20
PAIR_2928,Q152,Q500,CQ_677050,CQ_3205369,Q152__cq_677050_106.516756_29.580284.jpg,Q500__cq_3205369_106.565834_29.594722.jpg,images/Q152__cq_677050_106.516756_29.580284.jpg,images/Q500__cq_3205369_106.565834_29.594722.jpg,,,chongqing,chongqing,0,24,True,False,same_city_cross_cluster,632919846,P_SLOT_068,21
PAIR_0934,Q263,Q120,CQ_2825937,CD_54553,Q263__cq_2825937_106.505893_29.527433.jpg,Q120__cd_54553_104.0302201_30.65334812.jpg,images/Q263__cq_2825937_106.505893_29.527433.jpg,images/Q120__cd_54553_104.0302201_30.65334812.jpg,,,chongqing,chengdu,19,19,False,True,cross_city_same_cluster,968622896,P_SLOT_068,22
PAIR_4650,Q262,Q328,CQ_3204227,CD_221407,Q262__cq_3204227_106.524088_29.471751.jpg,Q328__cd_221407_104.024246_30.71254736.jpg,images/Q262__cq_3204227_106.524088_29.471751.jpg,images/Q328__cd_221407_104.024246_30.71254736.jpg,,,chongqing,chengdu,19,7,False,False,cross_city_cross_cluster,220757128,P_SLOT_068,23
PAIR_7482,Q430,Q056,CQ_721993,CD_55723,Q430__cq_721993_106.565202_29.484286.jpg,Q056__cd_55723_104.046615_30.66423983.jpg,images/Q430__cq_721993_106.565202_29.484286.jpg,images/Q056__cd_55723_104.046615_30.66423983.jpg,,,chongqing,chengdu,8,9,False,False,cross_city_cross_cluster,505209407,P_SLOT_068,24
PAIR_3112,Q062,Q410,CD_417186,CQ_618268,Q062__cd_417186_104.0706708_30.69584626.jpg,Q410__cq_618268_106.469512_29.532041.jpg,images/Q062__cd_417186_104.0706708_30.69584626.jpg,images/Q410__cq_618268_106.469512_29.532041.jpg,,,chengdu,chongqing,10,2,False,False,cross_city_cross_cluster,614594574,P_SLOT_068,25
PAIR_7463,Q015,Q383,CD_421054,CD_480658,Q015__cd_421054_104.0269991_30.69190589.jpg,Q383__cd_480658_104.1367866_30.6396033.jpg,images/Q015__cd_421054_104.0269991_30.69190589.jpg,images/Q383__cd_480658_104.1367866_30.6396033.jpg,,,chengdu,chengdu,2,19,True,False,same_city_cross_cluster,378328891,P_SLOT_068,26
PAIR_1875,Q343,Q438,CD_411640,CQ_659449,Q343__cd_411640_104.091018_30.71551685.jpg,Q438__cq_659449_106.506433_29.581275.jpg,images/Q343__cd_411640_104.091018_30.71551685.jpg,images/Q438__cq_659449_106.506433_29.581275.jpg,,,chengdu,chongqing,10,10,False,True,cross_city_same_cluster,786706123,P_SLOT_068,27
PAIR_6006,Q222,Q221,CQ_641201,CQ_3155995,Q222__cq_641201_106.482884_29.472298.jpg,Q221__cq_3155995_106.466887_29.533157.jpg,images/Q222__cq_641201_106.482884_29.472298.jpg,images/Q221__cq_3155995_106.466887_29.533157.jpg,,,chongqing,chongqing,12,12,True,True,same_city_same_cluster,180936668,P_SLOT_068,28
PAIR_5304,Q492,Q109,CQ_672625,CD_472888,Q492__cq_672625_106.502321_29.544111.jpg,Q109__cd_472888_104.0885595_30.65848958.jpg,images/Q492__cq_672625_106.502321_29.544111.jpg,images/Q109__cd_472888_104.0885595_30.65848958.jpg,,,chongqing,chengdu,23,17,False,False,cross_city_cross_cluster,513526148,P_SLOT_068,29
PAIR_3489,Q480,Q193,CQ_2913663,CQ_3153485,Q480__cq_2913663_106.507381_29.592937.jpg,Q193__cq_3153485_106.490185_29.486368.jpg,images/Q480__cq_2913663_106.507381_29.592937.jpg,images/Q193__cq_3153485_106.490185_29.486368.jpg,,,chongqing,chongqing,20,7,True,False,same_city_cross_cluster,742301217,P_SLOT_068,30
PAIR_4631,Q201,Q056,CQ_650439,CD_55723,Q201__cq_650439_106.493302_29.578158.jpg,Q056__cd_55723_104.046615_30.66423983.jpg,images/Q201__cq_650439_106.493302_29.578158.jpg,images/Q056__cd_55723_104.046615_30.66423983.jpg,,,chongqing,chengdu,22,9,False,False,cross_city_cross_cluster,709025812,P_SLOT_069,1
PAIR_4065,Q115,Q380,CD_463347,CD_53554,Q115__cd_463347_104.0089491_30.66359136.jpg,Q380__cd_53554_104.1162325_30.6664165.jpg,images/Q115__cd_463347_104.0089491_30.66359136.jpg,images/Q380__cd_53554_104.1162325_30.6664165.jpg,,,chengdu,chengdu,18,19,True,False,same_city_cross_cluster,926354133,P_SLOT_069,2
PAIR_0208,Q493,Q231,CQ_672708,CQ_647576,Q493__cq_672708_106.513721_29.538502.jpg,Q231__cq_647576_106.48766_29.501759.jpg,images/Q493__cq_672708_106.513721_29.538502.jpg,images/Q231__cq_647576_106.48766_29.501759.jpg,,,chongqing,chongqing,23,14,True,False,same_city_cross_cluster,563360672,P_SLOT_069,3
PAIR_0925,Q160,Q396,CQ_717204,CD_33399,Q160__cq_717204_106.559153_29.476584.jpg,Q396__cd_33399_104.0918604_30.70191288.jpg,images/Q160__cq_717204_106.559153_29.476584.jpg,images/Q396__cd_33399_104.0918604_30.70191288.jpg,,,chongqing,chengdu,1,22,False,False,cross_city_cross_cluster,388757078,P_SLOT_069,4
PAIR_2103,Q096,Q097,CD_414081,CD_470368,Q096__cd_414081_104.0429797_30.6890737.jpg,Q097__cd_470368_104.110433_30.65851969.jpg,images/Q096__cd_414081_104.0429797_30.6890737.jpg,images/Q097__cd_470368_104.110433_30.65851969.jpg,,,chengdu,chengdu,16,16,True,True,same_city_same_cluster,160997983,P_SLOT_069,5
PAIR_5632,Q040,Q447,CD_463225,CQ_3420869,Q040__cd_463225_104.060964_30.60157191.jpg,Q447__cq_3420869_106.541134_29.599774.jpg,images/Q040__cd_463225_104.060964_30.60157191.jpg,images/Q447__cq_3420869_106.541134_29.599774.jpg,,,chengdu,chongqing,7,12,False,False,cross_city_cross_cluster,421129217,P_SLOT_069,6
PAIR_4072,Q381,Q134,CD_411519,CD_50704,Q381__cd_411519_104.1003074_30.70374666.jpg,Q134__cd_50704_104.0883661_30.60859746.jpg,images/Q381__cd_411519_104.1003074_30.70374666.jpg,images/Q134__cd_50704_104.0883661_30.60859746.jpg,,,chengdu,chengdu,19,21,True,False,same_city_cross_cluster,186494324,P_SLOT_069,7
PAIR_7391,Q471,Q282,CQ_662799,CQ_629049,Q471__cq_662799_106.506318_29.600819.jpg,Q282__cq_629049_106.476778_29.545423.jpg,images/Q471__cq_662799_106.506318_29.600819.jpg,images/Q282__cq_629049_106.476778_29.545423.jpg,,,chongqing,chongqing,17,22,True,False,same_city_cross_cluster,954471468,P_SLOT_069,8
PAIR_6733,Q247,Q171,CQ_599182,CQ_3503902,Q247__cq_599182_106.45012_29.560037.jpg,Q171__cq_3503902_106.437673_29.520333.jpg,images/Q247__cq_599182_106.45012_29.560037.jpg,images/Q171__cq_3503902_106.437673_29.520333.jpg,,,chongqing,chongqing,16,3,True,False,same_city_cross_cluster,335044731,P_SLOT_069,9
PAIR_6868,Q069,Q071,CD_476734,CD_53464,Q069__cd_476734_104.1294926_30.6216421.jpg,Q071__cd_53464_104.0210467_30.64478705.jpg,images/Q069__cd_476734_104.1294926_30.6216421.jpg,images/Q071__cd_53464_104.0210467_30.64478705.jpg,,,chengdu,chengdu,11,11,True,True,same_city_same_cluster,516109239,P_SLOT_069,10
PAIR_5331,Q186,Q030,CQ_3156669,CD_55201,Q186__cq_3156669_106.513286_29.519683.jpg,Q030__cd_55201_104.0635561_30.65438919.jpg,images/Q186__cq_3156669_106.513286_29.519683.jpg,images/Q030__cd_55201_104.0635561_30.65438919.jpg,,,chongqing,chengdu,5,5,False,True,cross_city_same_cluster,130996308,P_SLOT_069,11
PAIR_2389,Q481,Q125,CQ_696255,CD_471544,Q481__cq_696255_106.541086_29.563878.jpg,Q125__cd_471544_104.0417099_30.64300782.jpg,images/Q481__cq_696255_106.541086_29.563878.jpg,images/Q125__cd_471544_104.0417099_30.64300782.jpg,,,chongqing,chengdu,20,20,False,True,cross_city_same_cluster,721025876,P_SLOT_069,12
PAIR_0944,Q320,Q401,CD_54277,CQ_3203944,Q320__cd_54277_104.0960692_30.64543826.jpg,Q401__cq_3203944_106.518827_29.441484.jpg,images/Q320__cd_54277_104.0960692_30.64543826.jpg,images/Q401__cq_3203944_106.518827_29.441484.jpg,,,chengdu,chongqing,5,0,False,False,cross_city_cross_cluster,659079718,P_SLOT_069,13
PAIR_6233,Q465,Q011,CQ_603815,CD_464027,Q465__cq_603815_106.457731_29.553842.jpg,Q011__cd_464027_104.0527891_30.611365.jpg,images/Q465__cq_603815_106.457731_29.553842.jpg,images/Q011__cd_464027_104.0527891_30.611365.jpg,,,chongqing,chengdu,15,1,False,False,cross_city_cross_cluster,194133502,P_SLOT_069,14
PAIR_7040,Q190,Q453,CQ_650646,CQ_2913764,Q190__cq_650646_106.495917_29.561839.jpg,Q453__cq_2913764_106.507122_29.59572.jpg,images/Q190__cq_650646_106.495917_29.561839.jpg,images/Q453__cq_2913764_106.507122_29.59572.jpg,,,chongqing,chongqing,6,13,True,False,same_city_cross_cluster,859545318,P_SLOT_069,15
PAIR_3329,Q225,Q077,CQ_2923503,CD_226782,Q225__cq_2923503_106.549731_29.580781.jpg,Q077__cd_226782_104.090114_30.64526175.jpg,images/Q225__cq_2923503_106.549731_29.580781.jpg,images/Q077__cd_226782_104.090114_30.64526175.jpg,,,chongqing,chengdu,13,12,False,False,cross_city_cross_cluster,38687897,P_SLOT_069,16
PAIR_0194,Q217,Q412,CQ_630060,CQ_3159901,Q217__cq_630060_106.475495_29.459301.jpg,Q412__cq_3159901_106.505291_29.516732.jpg,images/Q217__cq_630060_106.475495_29.459301.jpg,images/Q412__cq_3159901_106.505291_29.516732.jpg,,,chongqing,chongqing,12,2,True,False,same_city_cross_cluster,503627264,P_SLOT_069,17
PAIR_1937,Q110,Q473,CD_417637,CQ_599760,Q110__cd_417637_104.0468505_30.69980151.jpg,Q473__cq_599760_106.447803_29.509064.jpg,images/Q110__cd_417637_104.0468505_30.69980151.jpg,images/Q473__cq_599760_106.447803_29.509064.jpg,,,chengdu,chongqing,18,18,False,True,cross_city_same_cluster,603576959,P_SLOT_069,18
PAIR_5846,Q037,Q463,CD_424761,CQ_3304275,Q037__cd_424761_104.1278949_30.67047324.jpg,Q463__cq_3304275_106.53815_29.58268.jpg,images/Q037__cd_424761_104.1278949_30.67047324.jpg,images/Q463__cq_3304275_106.53815_29.58268.jpg,,,chengdu,chongqing,6,15,False,False,cross_city_cross_cluster,727655510,P_SLOT_069,19
PAIR_2705,Q406,Q306,CQ_651294,CD_222700,Q406__cq_651294_106.491611_29.50286.jpg,Q306__cd_222700_104.0939701_30.62502044.jpg,images/Q406__cq_651294_106.491611_29.50286.jpg,images/Q306__cd_222700_104.0939701_30.62502044.jpg,,,chongqing,chengdu,1,1,False,True,cross_city_same_cluster,582044509,P_SLOT_069,20
PAIR_4195,Q104,Q174,CD_469998,CQ_3369353,Q104__cd_469998_104.0499013_30.62035916.jpg,Q174__cq_3369353_106.549098_29.416348.jpg,images/Q104__cd_469998_104.0499013_30.62035916.jpg,images/Q174__cq_3369353_106.549098_29.416348.jpg,,,chengdu,chongqing,17,3,False,False,cross_city_cross_cluster,823641302,P_SLOT_069,21
